""	"cycle"	"bonica_rid"	"recipient_name"	"share.ind"	"share.group"	"recipient_state"	"recipient_party"	"np_score"	"candidate_cfscore"	"state.party"	"total.raised"
"8934"	1998	"cand112924"	"BIGELOW, RON"	0.065575802325888	0.406483654615297	"UT"	200	0.739	0.894961491440696	"UT-200"	11376.3
"8935"	2000	"cand112924"	"BIGELOW, RON"	0.0388185058404207	0.502417334227335	"UT"	200	0.739	0.894961491440696	"UT-200"	14168.5
"8936"	2002	"cand112924"	"BIGELOW, RON"	0.0947867298578199	0.725118483412322	"UT"	200	0.739	0.894961491440696	"UT-200"	15825
"8937"	2004	"cand112924"	"BIGELOW, RON"	0.00782013685239492	0.714565004887586	"UT"	200	0.739	0.894961491440696	"UT-200"	25575
"8938"	2006	"cand112924"	"BIGELOW, RON"	0.00949770698217145	0.805975414507069	"UT"	200	0.739	0.894961491440696	"UT-200"	36851
"8939"	2008	"cand112924"	"BIGELOW, RON"	0.041924447732087	0.910792340539995	"UT"	200	0.739	0.894961491440696	"UT-200"	47585.6
"8941"	1996	"cand112925"	"BOWMAN, DE MAR"	0.0161030595813204	0.919484702093398	"UT"	200	0.473	0.816198137502989	"UT-200"	3105
"8942"	1998	"cand112925"	"BOWMAN, DEMAR"	0.0277777777777778	0.972222222222222	"UT"	200	0.473	0.816198137502989	"UT-200"	4500
"8943"	2000	"cand112925"	"BOWMAN, DEMAR BUD"	0	0.950827733158499	"UT"	200	0.473	0.816198137502989	"UT-200"	6101
"8944"	2002	"cand112925"	"BOWMAN, DEMAR (BUD)"	0.0398216568995003	0.62433117717162	"UT"	200	0.473	0.816198137502989	"UT-200"	13811.58
"8945"	2004	"cand112925"	"BOWMAN, DEMAR (BUD)"	0.0769230769230769	0.769230769230769	"UT"	200	0.473	0.816198137502989	"UT-200"	3900
"8946"	2006	"cand112925"	"BOWMAN, DEMAR BUD"	0.0786457943225227	0.883903827428657	"UT"	200	0.473	0.816198137502989	"UT-200"	13351
"8947"	2008	"cand112925"	"BOWMAN, DEMAR BUD"	0	1	"UT"	200	0.473	0.816198137502989	"UT-200"	2000
"8948"	1996	"cand112926"	"CURTIS, GREG J"	0.128191432539259	0.648969127229997	"UT"	200	0.903	0.892227249522808	"UT-200"	9361
"8949"	1998	"cand112926"	"CURTIS, GREG J"	0.370702707564605	0.591820126737067	"UT"	200	0.903	0.892227249522808	"UT-200"	18678.04
"8950"	2000	"cand112926"	"CURTIS, GREG J"	0.100636435958632	0.797573587907717	"UT"	200	0.903	0.892227249522808	"UT-200"	25140
"8951"	2002	"cand112926"	"CURTIS, GREG J"	0.0213727405959941	0.923668783585735	"UT"	200	0.903	0.892227249522808	"UT-200"	32752
"8952"	2004	"cand112926"	"CURTIS, GREG J"	0.142764890599676	0.846472346029173	"UT"	200	0.903	0.892227249522808	"UT-200"	78976
"8953"	2006	"cand112926"	"CURTIS, GREG J"	0.0745707222382377	0.912251766599922	"UT"	200	0.903	0.892227249522808	"UT-200"	307341.8
"8954"	2008	"cand112926"	"CURTIS, GREG J"	0.0245955594428421	0.90376901818216	"UT"	200	0.903	0.892227249522808	"UT-200"	187025.63
"8955"	1996	"cand112927"	"EVANS, BEVERLY"	0.024390243902439	0.926829268292683	"UT"	200	0.584	0.85772890176517	"UT-200"	8200
"8956"	1996	"cand112928"	"GOWANS, JAMES R"	0.0261882938326568	0.667801492732748	"UT"	100	0.037	0.463321016343089	"UT-100"	7637
"8957"	1998	"cand112928"	"GOWANS, JAMES R"	0.0329113924050633	0.80506329113924	"UT"	100	0.037	0.463321016343089	"UT-100"	9875
"8958"	2000	"cand112928"	"GOWANS, JAMES R"	0.00830224833187075	0.82980390919665	"UT"	100	0.037	0.463321016343089	"UT-100"	12044.93
"8959"	2002	"cand112928"	"GOWANS, JAMES R (JIM)"	0.0180099054479964	0.693831607384061	"UT"	100	0.037	0.463321016343089	"UT-100"	11105
"8960"	2004	"cand112928"	"GOWANS, JAMES R (JIM)"	0.044280442804428	0.767527675276753	"UT"	100	0.037	0.463321016343089	"UT-100"	13550
"8961"	2006	"cand112928"	"GOWANS, JAMES R (JIM)"	0.166380439949903	0.687191066187146	"UT"	100	0.037	0.463321016343089	"UT-100"	24863.74
"8962"	2008	"cand112928"	"GOWANS, JAMES R"	0.0198649185538339	0.965945853907713	"UT"	100	0.037	0.463321016343089	"UT-100"	17619
"8964"	1996	"cand112929"	"JOHNSON, BRAD"	0.0686274509803922	0.866013071895425	"UT"	200	0.94	0.785368550665212	"UT-200"	3060
"8965"	1998	"cand112929"	"JOHNSON, BRADLEY T"	0.0206185567010309	0.958762886597938	"UT"	200	0.94	0.785368550665212	"UT-200"	4850
"8966"	2000	"cand112929"	"JOHNSON, BRAD"	0.083315975838367	0.833368048323266	"UT"	200	0.94	0.785368550665212	"UT-200"	4801
"8967"	2002	"cand112929"	"JOHNSON, BRAD"	0.0186915887850467	0.831775700934579	"UT"	200	0.94	0.785368550665212	"UT-200"	5350
"8968"	2004	"cand112929"	"JOHNSON, BRAD"	0.0216778668978972	0.926837199219597	"UT"	200	0.94	0.785368550665212	"UT-200"	9226
"8969"	1996	"cand112931"	"HICKMAN, JOHN W (BILL)"	0.0136986301369863	0.945205479452055	"UT"	200	0.948	0.892089747763856	"UT-200"	3650
"8970"	1998	"cand112931"	"HICKMAN, JOHN W"	0.0125	0.975	"UT"	200	0.948	0.892089747763856	"UT-200"	8000
"8971"	1996	"cand112938"	"KNUDSON, PETER C"	0.104803493449782	0.790393013100437	"UT"	200	0.57	0.884601022076681	"UT-200"	5725
"8972"	1996	"cand112939"	"MURRAY, JOSEPH G"	0.233709273182957	0.302631578947368	"UT"	200	0.524	0.845077684632768	"UT-200"	7980
"8973"	1998	"cand112939"	"MURRAY, JOSEPH G"	0.160569673275621	0.514288373824816	"UT"	200	0.524	0.845077684632768	"UT-200"	10743
"8974"	2000	"cand112939"	"MURRAY, JOSEPH"	0.201881760260779	0.464735516372796	"UT"	200	0.524	0.845077684632768	"UT-200"	13498
"8975"	2002	"cand112939"	"MURRAY, JOSEPH G (JOE)"	0.291344362260742	0.220258596352549	"UT"	200	0.524	0.845077684632768	"UT-200"	17711
"8976"	2004	"cand112939"	"MURRAY, JOSEPH G (JOE)"	0.0907192041491866	0.570940942535653	"UT"	200	0.524	0.845077684632768	"UT-200"	13558.32
"8979"	2000	"cand114858"	"ANDERSON, DAVID H"	0.305662822340288	0.175648568096411	"WA"	100	-1.031	-1.07766147155035	"WA-100"	192925
"8984"	1998	"cand114918"	"GOMBOSKY, JEFFREY S"	0.260429274590495	0.436758654078916	"WA"	100	-1.104	-0.643248366975511	"WA-100"	24786
"8985"	2000	"cand114918"	"GOMBOSKY, JEFFREY S"	0.202636614926643	0.570779289815012	"WA"	100	-1.104	-0.643248366975511	"WA-100"	37624
"8986"	2002	"cand114918"	"GOMBOSKY, JEFF"	0.106539025506488	0.693340291268545	"WA"	100	-1.104	-0.643248366975511	"WA-100"	76497.79
"8998"	1998	"cand115002"	"WENSMAN, MICHAEL J"	0.185631561146337	0.72934060523991	"WA"	200	0.666	0.542385006042842	"WA-200"	62947.27
"8999"	2000	"cand115002"	"WENSMAN, MICHAEL J"	0.0309278350515464	0.969072164948454	"WA"	200	0.666	0.542385006042842	"WA-200"	2425
"9019"	1998	"cand115159"	"BUTLER, PATRICIA"	0.122829288611637	0.545467167835289	"WA"	100	-1.527	-0.728314425864605	"WA-100"	40332.4
"9082"	1996	"cand115896"	"SCHEUERMAN, CARL"	0.0885970248632595	0.442158301980705	"WA"	100	-1.251	-0.679482817814296	"WA-100"	18262.69
"9104"	1998	"cand116154"	"CONSTANTINE, JAMES DOW"	0.16952044719035	0.627478670197117	"WA"	100	-1.614	-0.765692591964551	"WA-100"	42487.5
"9106"	1998	"cand116165"	"DOUMIT, MARK L"	0.0114068441064639	0.734220532319392	"WA"	100	-0.791	-0.587340869396498	"WA-100"	26300
"9107"	2000	"cand116165"	"DOUMIT, MARK L"	0.0330163999494831	0.778140617388637	"WA"	100	-0.791	-0.587340869396498	"WA-100"	55427
"9108"	2002	"cand116165"	"DOUMIT, MARK L"	0.0504759270458768	0.746590530841104	"WA"	100	-0.791	-0.587340869396498	"WA-100"	63990.9
"9114"	2000	"cand116336"	"HURST, CHRISTOPHER A"	0.103065647601454	0.196206276185991	"WA"	100	-0.359	-0.851232702237669	"WA-100"	165642
"9116"	2008	"cand116336"	"HURST, CHRISTOPHER"	0.0565742292651783	0.509517287024044	"WA"	100	-0.359	-0.851232702237669	"WA-100"	143174.73
"9117"	2010	"cand116336"	"HURST, CHRISTOPHER A"	0.124732377343749	0.698756460712307	"WA"	328	-0.359	-0.851232702237669	"WA-328"	131061.4
"9118"	2012	"cand116336"	"HURST, CHRISTOPHER A"	0.0932100035265076	0.771936735491187	"WA"	328	-0.218	-0.851232702237669	"WA-328"	185112.32
"9120"	1998	"cand116389"	"MIELKE, THOMAS M"	0.157141656696814	0.810557983669169	"WA"	200	1.387	0.665561744546243	"WA-200"	61167.74
"9121"	2000	"cand116389"	"MIELKE, THOMAS M"	0.216735459662289	0.588067542213884	"WA"	200	1.387	0.665561744546243	"WA-200"	66625
"9122"	2002	"cand116389"	"MIELKE, THOMAS M"	0.145389698516819	0.84027127023621	"WA"	200	1.387	0.665561744546243	"WA-200"	49515.2
"9125"	2002	"cand116394"	"MORELL, DAVID J"	0.0506582789046571	0.384606388621007	"WA"	200	0.802	0.908610984142895	"WA-200"	174009.07
"9128"	2000	"cand116433"	"ROCKEFELLER, W PHILLIPS"	0.231969332263529	0.32401306458541	"WA"	100	-1.059	-1.04044011493083	"WA-100"	123387
"9129"	2002	"cand116433"	"ROCKEFELLER, PHIL"	0.289797157498674	0.501737064039317	"WA"	100	-1.059	-1.04044011493083	"WA-100"	77374.81
"9132"	1996	"cand116512"	"KEISER-SMITH, KAREN"	0.0559671266726775	0.322769290310451	"WA"	100	-1.281	-1.05840412356133	"WA-100"	65526.68
"9133"	1998	"cand116512"	"KEISER, KAREN L"	0.190001971997634	0.417077499507001	"WA"	100	-1.281	-1.05840412356133	"WA-100"	50710
"9134"	2000	"cand116512"	"KEISER, KAREN L"	0.127903028656798	0.478779030286568	"WA"	100	-1.281	-1.05840412356133	"WA-100"	58904
"9135"	1996	"cand116525"	"MURRAY, EDWARD"	0.263468264584583	0.55020225252535	"WA"	100	-1.736	-0.896049631119445	"WA-100"	37408.68
"9136"	1998	"cand116525"	"MURRAY, EDWARD B"	0.323229133775392	0.57467634985791	"WA"	100	-1.736	-0.896049631119445	"WA-100"	23752.5
"9137"	2000	"cand116525"	"MURRAY, EDWARD B"	0.440638857843314	0.444172044561416	"WA"	100	-1.736	-0.896049631119445	"WA-100"	55474
"9138"	2002	"cand116525"	"MURRAY, EDWARD B"	0.295984134853743	0.552429350520575	"WA"	100	-1.736	-0.896049631119445	"WA-100"	80680
"9139"	2004	"cand116525"	"MURRAY, EDWARD B"	0.245115374414287	0.381199717089559	"WA"	100	-1.736	-0.896049631119445	"WA-100"	226220
"9148"	1998	"cand116536"	"WOOD, ALEX W"	0.033652389895196	0.6035318349791	"WA"	100	-1.243	-0.523858699775366	"WA-100"	33014
"9149"	2000	"cand116536"	"WOOD, ALEX W"	0.0100969305331179	0.68154281098546	"WA"	100	-1.243	-0.523858699775366	"WA-100"	24760
"9150"	2002	"cand116536"	"WOOD, ALEX"	0.0418523233609166	0.685073201782304	"WA"	100	-1.243	-0.523858699775366	"WA-100"	31420
"9151"	2004	"cand116536"	"WOOD, ALEX W"	0.466327108092813	0.370684776457272	"WA"	100	-1.243	-0.523858699775366	"WA-100"	44175
"9152"	2006	"cand116536"	"WOOD, ALEX W"	0.0144628099173554	0.65702479338843	"WA"	100	-1.243	-0.523858699775366	"WA-100"	24200
"9153"	2008	"cand116536"	"WOOD, ALEX"	0.0283806343906511	0.72787979966611	"WA"	100	-1.243	-0.523858699775366	"WA-100"	29950
"9155"	1998	"cand116537"	"BENSON, BRADLEY D"	0.0547713381249129	0.935771596949848	"WA"	200	1.029	0.601042969768168	"WA-200"	50227
"9156"	2000	"cand116537"	"BENSON, BRADLEY D"	0.0752086225685581	0.891949184170063	"WA"	200	1.029	0.601042969768168	"WA-200"	66987
"9157"	2002	"cand116537"	"BENSON, BRAD"	0.0967124162144909	0.843078083741984	"WA"	200	1.029	0.601042969768168	"WA-200"	68926
"9159"	1998	"cand116538"	"SUMP, ROBERT F"	0.189664453615647	0.707159519109995	"WA"	200	1.333	0.616203678807753	"WA-200"	27865
"9160"	2000	"cand116538"	"SUMP, ROBERT F"	0.1757882303056	0.681860859557198	"WA"	200	1.333	0.616203678807753	"WA-200"	33017
"9161"	2002	"cand116538"	"SUMP, BOB"	0.0827939449280942	0.681795805469781	"WA"	200	1.333	0.616203678807753	"WA-200"	31222.09
"9162"	2004	"cand116538"	"SUMP, ROBERT F"	0.0696965075491841	0.835748055513192	"WA"	200	1.333	0.616203678807753	"WA-200"	32785
"9163"	2006	"cand116538"	"SUMP, ROBERT F"	0.0546153846153846	0.863076923076923	"WA"	200	1.333	0.616203678807753	"WA-200"	32500
"9165"	1998	"cand116539"	"DUNN, JAMES KENT"	0.106749007498897	0.665868464721575	"WA"	200	1.315	0.831760044633487	"WA-200"	47607
"9166"	2000	"cand116539"	"DUNN, JAMES KENT"	0.14533789925381	0.462722218699135	"WA"	200	1.315	0.831760044633487	"WA-200"	94614
"9167"	2002	"cand116539"	"DUNN, JAMES KENT"	0.0551043036620883	0.46639004838637	"WA"	200	1.315	0.831760044633487	"WA-200"	62608.54
"9169"	2006	"cand116539"	"DUNN, JAMES KENT"	0.1489463144846	0.683703633069515	"WA"	200	1.315	0.831760044633487	"WA-200"	26217.5
"9170"	2008	"cand116539"	"DUNN, JAMES KENT"	0	1	"WA"	200	1.315	0.831760044633487	"WA-200"	800
"9172"	1998	"cand116541"	"ALEXANDER, GARY C"	0.442524907723476	0.495032331473927	"WA"	200	0.913	0.315819339036242	"WA-200"	72066
"9173"	2000	"cand116541"	"ALEXANDER, GARY C"	0.2938431859307	0.622784847986361	"WA"	200	0.913	0.315819339036242	"WA-200"	66869
"9174"	2002	"cand116541"	"ALEXANDER, GARY"	0.210823453504315	0.698040164529398	"WA"	200	0.913	0.315819339036242	"WA-200"	61995
"9175"	2004	"cand116541"	"ALEXANDER, GARY C"	0.207485427957869	0.729454272761359	"WA"	200	0.913	0.315819339036242	"WA-200"	88011
"9176"	2006	"cand116541"	"ALEXANDER, GARY C"	0.223652986516068	0.690200695351447	"WA"	200	0.913	0.315819339036242	"WA-200"	108722
"9177"	2008	"cand116541"	"ALEXANDER, GARY C"	0.171610635025269	0.786200834981323	"WA"	200	0.913	0.315819339036242	"WA-200"	113775
"9178"	2010	"cand116541"	"ALEXANDER, GARY C"	0.196342662499561	0.736497875478456	"WA"	200	0.913	0.315819339036242	"WA-200"	113908
"9181"	1998	"cand116542"	"KASTAMA, JAMES M"	0.111154740120934	0.503069451565357	"WA"	100	-0.758	-0.859867153316743	"WA-100"	68557.85
"9183"	1998	"cand116543"	"LANTZ, PATRICIA T"	0.271843064587961	0.363800325266468	"WA"	100	-1.051	-0.988526253665626	"WA-100"	120172.24
"9184"	2000	"cand116543"	"LANTZ, PATRICIA T"	0.280834189340914	0.373951888392537	"WA"	100	-1.051	-0.988526253665626	"WA-100"	125583
"9185"	2002	"cand116543"	"LANTZ, PATRICIA"	0.194755617548018	0.448065312795563	"WA"	100	-1.051	-0.988526253665626	"WA-100"	115626.96
"9186"	2004	"cand116543"	"LANTZ, PATRICIA T"	0.26833426744936	0.276919615417007	"WA"	100	-1.051	-0.988526253665626	"WA-100"	214802.01
"9187"	2006	"cand116543"	"LANTZ, PATRICIA T"	0.172808577618874	0.336918937556551	"WA"	100	-1.051	-0.988526253665626	"WA-100"	200350.24
"9189"	1998	"cand116544"	"MORRIS, JEFFREY R"	0.0720164609053498	0.686560985706285	"WA"	100	-0.85	-0.420497504757191	"WA-100"	82134
"9190"	2000	"cand116544"	"MORRIS, JEFFREY R"	0.0551837659884505	0.794322413513951	"WA"	100	-0.85	-0.420497504757191	"WA-100"	74116
"9191"	2002	"cand116544"	"MORRIS, JEFF"	0.242859396143552	0.687299103388354	"WA"	100	-0.85	-0.420497504757191	"WA-100"	106954.89
"9192"	2004	"cand116544"	"MORRIS, JEFFERY R"	0.0234297557898531	0.93809137604758	"WA"	100	-0.85	-0.420497504757191	"WA-100"	55485
"9193"	2006	"cand116544"	"MORRIS, JEFFREY R"	0.0303650631183896	0.896622313203685	"WA"	100	-0.85	-0.420497504757191	"WA-100"	73275
"9194"	2008	"cand116544"	"MORRIS, JEFF"	0.0527200362815479	0.819383696424057	"WA"	100	-0.85	-0.420497504757191	"WA-100"	78717.7
"9195"	2010	"cand116544"	"MORRIS, JEFFREY R"	0.148131366562259	0.700492454868119	"WA"	100	-0.85	-0.420497504757191	"WA-100"	144338.1
"9196"	2012	"cand116544"	"MORRIS, JEFFREY R"	0.0290058624897343	0.949508313443796	"WA"	100	-0.85	-0.420497504757191	"WA-100"	60505.01
"9198"	1998	"cand116545"	"PARLETTE, LINDA EVANS R"	0.326936744847193	0.610874200426439	"WA"	200	0.813	0.22579271069058	"WA-200"	42210
"9227"	1998	"cand119392"	"DEEGAN, NICK"	0.432940878592227	0	"WY"	100	0.292	-0.619863860440561	"WY-100"	394.95
"9228"	2000	"cand119392"	"DEEGAN, NICK"	0.158388520971302	0.786423841059603	"WY"	100	0.292	-0.619863860440561	"WY-100"	1812
"9229"	1996	"cand119401"	"ANDERSON, LEONARD"	0.485151151950992	0.0532694100412838	"WY"	200	1.015	0.411714523014302	"WY-200"	15018
"9244"	1996	"cand119552"	"GARCIA, LEO"	0.237315875613748	0.433715220949264	"WY"	100	-0.477	-0.651223315882283	"WY-100"	3055
"9247"	2000	"cand119633"	"HESSENTHALER, CHARLES A"	0.21508326628936	0.78491673371064	"WY"	200	1.136	1.04619721919129	"WY-200"	4300.66
"9251"	1998	"cand119674"	"MEULI, LARRY"	0.302696665071007	0.482687091112175	"WY"	200	0.18	1.09247949315503	"WY-200"	6267
"9252"	2000	"cand119674"	"MEULI, LARRY"	0.354647646854688	0.399060235424351	"WY"	200	0.18	1.09247949315503	"WY-200"	13658.74
"9253"	2002	"cand119674"	"MEULI, LARRY"	0.42155098415476	0.245803933525778	"WY"	200	0.18	1.09247949315503	"WY-200"	18103.86
"9254"	2004	"cand119674"	"MEULI, LARRY"	0.500051747618032	0.192002594953724	"WY"	200	0.18	1.09247949315503	"WY-200"	15846.14
"9255"	2006	"cand119674"	"MEULI, R LARRY"	0.541729079597979	0.367954753607462	"WY"	200	0.18	1.09247949315503	"WY-200"	14947.49
"9257"	1998	"cand119683"	"NICHOLAS, PHIL"	0.306162587412587	0.393356643356643	"WY"	200	0.372	0.780626409273639	"WY-200"	4576
"9258"	2000	"cand119683"	"NICHOLAS, PHIL"	0.0646242994546427	0.448898335206241	"WY"	200	0.372	0.780626409273639	"WY-200"	5570.66
"9259"	2002	"cand119683"	"NICHOLAS, PHIL"	0.241179393738612	0.534205731323505	"WY"	200	0.372	0.780626409273639	"WY-200"	6037
"9262"	2004	"cand119694"	"PROSSER, ED"	0.238762905892261	0.740821610156274	"WY"	200	0.593	1.22576588131786	"WY-200"	1282.36
"9265"	1998	"cand119696"	"RARDIN, TOM"	0.370535434059381	0.329546167848848	"WY"	200	0.58	1.16258359959016	"WY-200"	6372.4
"9266"	1996	"cand119700"	"ROSS, TONY"	0.45452483556362	0.096393740077115	"WY"	200	0.091	0.653435657466126	"WY-200"	4409
"9267"	1998	"cand119700"	"ROSS, TONY"	0.539545895289144	0.310701927951607	"WY"	200	0.091	0.653435657466126	"WY-200"	8126.76
"9268"	2000	"cand119700"	"ROSS, TONY"	0.299508791124701	0.47221340314784	"WY"	200	0.091	0.653435657466126	"WY-200"	12283.98
"9269"	2002	"cand119700"	"ROSS, TONY"	0.142857142857143	0.826530612244898	"WY"	200	0.091	0.653435657466126	"WY-200"	2450
"9271"	1998	"cand119713"	"SMITH, DENNY"	0.5	0	"WY"	200	1.062	0.987189254614079	"WY-200"	408.6
"9273"	1998	"cand119716"	"STEINBRECH, JACK"	0.321545514079895	0.364276358873608	"WY"	200	0.493	1.28324921802731	"WY-200"	6108
"9276"	1998	"cand119718"	"TANNER, BOB"	0.348397297503238	0.295664956440019	"WY"	200	1.127	1.30983270766425	"WY-200"	12598.72
"9279"	1998	"cand119734"	"ANDERSON, JIM"	0.378775284012192	0.242449431975616	"WY"	200	0.581	1.16662960625885	"WY-200"	2165.4
"9281"	1998	"cand119735"	"REESE, WAYNE"	0.103448275862069	0.551724137931034	"WY"	100	-0.778	-0.205311301429897	"WY-100"	1450
"9282"	2000	"cand119735"	"REESE, WAYNE"	0.135135135135135	0.304054054054054	"WY"	100	-0.778	-0.205311301429897	"WY-100"	1480
"9283"	2002	"cand119735"	"REESE, WAYNE"	0.0551363153503178	0.274038514554149	"WY"	100	-0.778	-0.205311301429897	"WY-100"	5441.06
"9284"	2004	"cand119735"	"REESE, WAYNE"	0.192307692307692	0.384615384615385	"WY"	100	-0.778	-0.205311301429897	"WY-100"	7800
"9287"	2002	"cand119736"	"WARREN, JANE"	0.451683874674935	0.204109129072004	"WY"	100	-0.884	-0.785464168207307	"WY-100"	7117.81
"9288"	2004	"cand119736"	"WARREN, JANE"	0.463243942601741	0.0840138454817354	"WY"	100	-0.884	-0.785464168207307	"WY-100"	4761.12
"9289"	2006	"cand119736"	"WARREN, JANE"	0.209302325581395	0.325581395348837	"WY"	100	-0.884	-0.785464168207307	"WY-100"	1075
"9291"	1998	"cand119737"	"OSBORN, DOUG"	0	1	"WY"	200	0.499	0.953809477967699	"WY-200"	925
"9292"	2000	"cand119737"	"OSBORN, DOUG"	0.0740740740740741	0.925925925925926	"WY"	200	0.499	0.953809477967699	"WY-200"	1350
"9293"	2002	"cand119737"	"OSBORN, DOUG"	0.156862745098039	0.843137254901961	"WY"	200	0.499	0.953809477967699	"WY-200"	1275
"9294"	2004	"cand119737"	"OSBORN, DOUG"	0.2	0.8	"WY"	200	0.499	0.953809477967699	"WY-200"	1500
"9296"	1998	"cand119738"	"ESQUIBEL, FLOYD A"	0.318495692297764	0.504178632506212	"WY"	100	-0.848	-0.442037971850138	"WY-100"	1239.64
"9297"	2000	"cand119738"	"ESQUIBEL, FLOYD A"	0.139231002369538	0.375406403262247	"WY"	100	-0.848	-0.442037971850138	"WY-100"	5807.04
"9298"	2002	"cand119738"	"ESQUIBEL, FLOYD A"	0.262725064180982	0.237640207446717	"WY"	100	-0.848	-0.442037971850138	"WY-100"	11607.8
"9299"	2004	"cand119738"	"ESQUIBEL, FLOYD A"	0.325324663225951	0.442510853160925	"WY"	100	-0.848	-0.442037971850138	"WY-100"	2146.84
"9300"	2006	"cand119738"	"ESQUIBEL, FLOYD"	0.0549450549450549	0.769230769230769	"WY"	100	-0.848	-0.442037971850138	"WY-100"	4550
"9303"	1998	"cand119740"	"CHILDERS, PAT"	0.303638644918444	0.696361355081556	"WY"	200	0.691	1.15416722040909	"WY-200"	3985
"9304"	2000	"cand119740"	"CHILDERS, PAT"	0.181349080315096	0.75493367524987	"WY"	200	0.691	1.15416722040909	"WY-200"	5100.66
"9305"	2002	"cand119740"	"CHILDERS, PAT"	0.0958904109589041	0.89041095890411	"WY"	200	0.691	1.15416722040909	"WY-200"	3650
"9306"	2004	"cand119740"	"CHILDERS, PAT"	0.0963855421686747	0.903614457831325	"WY"	200	0.691	1.15416722040909	"WY-200"	2075
"9307"	2006	"cand119740"	"CHILDERS, PAT"	0.0615384615384615	0.938461538461538	"WY"	200	0.691	1.15416722040909	"WY-200"	1625
"9308"	2008	"cand119740"	"CHILDERS, PAT"	0	1	"WY"	200	0.691	1.15416722040909	"WY-200"	2300
"9309"	2010	"cand119740"	"CHILDERS, PAT"	0.149455607948049	0.850544392051951	"WY"	200	0.691	1.15416722040909	"WY-200"	2676.38
"9310"	2012	"cand119740"	"CHILDERS, PAT"	0.210328294599454	0.652593727109276	"WY"	200	0.691	1.15416722040909	"WY-200"	7508.5
"9312"	1996	"cand134695"	"ROSKAM, PETER"	0.448626171891695	0.538552468500251	"IL"	200	0.455	0.921066561670852	"IL-200"	41181.28
"9314"	1998	"cand134696"	"WILSON, CHARLIE"	0.343051799840395	0.230372914487379	"OH"	100	-0.329	-0.481053626761788	"OH-100"	127402.13
"9315"	2000	"cand134696"	"WILSON, CHARLES"	0.363826008732134	0.518615886901023	"OH"	100	-0.329	-0.481053626761788	"OH-100"	128949
"9318"	1996	"cand1436"	"DEGETTE, DIANA"	0.015015015015015	0.938938938938939	"CO"	100	-1.584	-1.12199851200181	"CO-100"	9990
"9320"	1996	"cand1442"	"BLAGOJEVICH, ROD R"	0.0684751119304714	0.785356860679484	"IL"	100	-0.86	-0.792269177040513	"IL-100"	37970
"9322"	1998	"cand1510"	"UDALL, MARK"	0	0.8	"CO"	100	-1.286	-1.17818579036985	"CO-100"	2500
"9323"	1996	"cand1516"	"BIGGERT, JUDY"	0.307684640685737	0.647463370876109	"IL"	200	0.085	0.777584679716146	"IL-200"	100330
"9324"	1998	"cand1516"	"BIGGERT, JUDY"	0.179226069246436	0.729124236252546	"IL"	200	0.085	0.777584679716146	"IL-200"	49100
"9327"	1996	"cand28738"	"ACQUAFRESCA, STEVE"	0	1	"CO"	200	0.555		"CO-200"	1315
"9329"	1996	"cand28739"	"ADKINS, JEANNE M"	0.0572930510026284	0.913174448480553	"CO"	200	1.041	0.540309896019894	"CO-200"	33861
"9331"	1998	"cand28740"	"ALEXANDER, KAY"	0.142503827582146	0.828053232834766	"CO"	200	0.595	0.528824321757617	"CO-200"	8491
"9332"	2000	"cand28740"	"ALEXANDER, KAY"	0.19295729764181	0.719407265774379	"CO"	200	0.595	0.528824321757617	"CO-200"	18828
"9333"	1996	"cand28741"	"ALLEN, DEBBIE"	0.00876320401686325	0.949789209416892	"CO"	200	0.865	0.776941748545979	"CO-200"	21111
"9334"	1998	"cand28741"	"ALLEN, DEBBIE"	0.350076103500761	0.611872146118721	"CO"	200	0.865	0.776941748545979	"CO-200"	6570
"9337"	1996	"cand28745"	"ANDERSON, NORMA"	0.0751493872590392	0.884338813679484	"CO"	200	0.642	0.226174680853371	"CO-200"	59242
"9339"	1998	"cand28750"	"BACON, BOB"	0.162604115629593	0.73328025477707	"CO"	100	-1.118	-1.35016554050385	"CO-100"	16328
"9340"	2000	"cand28750"	"BACON, BOB"	0.488636363636364	0.354020979020979	"CO"	100	-1.118	-1.35016554050385	"CO-100"	40040
"9344"	1996	"cand28767"	"BERRY, CHUCK"	0.0329578720846823	0.924390764041023	"CO"	200	0.897	0.479778432177805	"CO-200"	51581
"9348"	2000	"cand28768"	"BERRY, GAYLE"	0.428996071133168	0.554849048800662	"CO"	200	0.497	0.310220586888145	"CO-200"	38688
"9349"	2002	"cand28768"	"BERRY, GAYLE A"	0.352066307284323	0.632241962248007	"CO"	200	0.497	0.310220586888145	"CO-200"	103876.37
"9354"	1996	"cand28787"	"CHAVEZ, NOLBERT"	0.000962460943334919	0.812320116049691	"CO"	100	-1.181	-0.695552255803827	"CO-100"	25975.08
"9355"	1998	"cand28787"	"CHAVEZ, NOLBERT D"	0.380994671403197	0.475133214920071	"CO"	100	-1.181	-0.695552255803827	"CO-100"	5630
"9356"	2000	"cand28787"	"CHAVEZ, NOLBERT"	0.430272108843537	0.476190476190476	"CO"	100	-1.181	-0.695552255803827	"CO-100"	5880
"9357"	1996	"cand28791"	"CLARKE, BEN"	0.00479708337330903	0.904058332533819	"CO"	100	-1.457	-0.290785926369683	"CO-100"	20846
